Epoch 1/3
------------------------------------------------------------
[1/1429] Loss: 0.7604 | LR: 0.005
[792/1429] Loss: 1.0952 | LR: 0.005
[793/1429] Loss: 0.8679 | LR: 0.005
[794/1429] Loss: 0.2817 | LR: 0.005
[795/1429] Loss: 0.412 | LR: 0.005
[796/1429] Loss: 0.2491 | LR: 0.005
[797/1429] Loss: 0.3482 | LR: 0.005
[798/1429] Loss: 1.0276 | LR: 0.005
[799/1429] Loss: 0.1071 | LR: 0.005
[800/1429] Loss: 0.3909 | LR: 0.005
[801/1429] Loss: 0.8331 | LR: 0.005
[802/1429] Loss: 0.3242 | LR: 0.005
[803/1429] Loss: 0.3193 | LR: 0.005
[804/1429] Loss: 0.2066 | LR: 0.005
[805/1429] Loss: 1.0275 | LR: 0.005
[806/1429] Loss: 0.1664 | LR: 0.005
[807/1429] Loss: 0.5985 | LR: 0.005
[808/1429] Loss: 0.8837 | LR: 0.005
[809/1429] Loss: 0.9585 | LR: 0.005
[810/1429] Loss: 0.1049 | LR: 0.005
[811/1429] Loss: 0.578 | LR: 0.005
[812/1429] Loss: 0.7337 | LR: 0.005
[813/1429] Loss: 0.778 | LR: 0.005
[814/1429] Loss: 0.8164 | LR: 0.005
[815/1429] Loss: 0.5866 | LR: 0.005
[816/1429] Loss: 0.3975 | LR: 0.005
[817/1429] Loss: 0.2355 | LR: 0.005
[818/1429] Loss: 0.3094 | LR: 0.005
[819/1429] Loss: 1.0354 | LR: 0.005
[820/1429] Loss: 0.662 | LR: 0.005
[821/1429] Loss: 0.9635 | LR: 0.005
[822/1429] Loss: 0.8264 | LR: 0.005
[823/1429] Loss: 0.3526 | LR: 0.005
[824/1429] Loss: 0.1063 | LR: 0.005
[825/1429] Loss: 0.9293 | LR: 0.005
[826/1429] Loss: 0.5758 | LR: 0.005
[827/1429] Loss: 0.4323 | LR: 0.005
[828/1429] Loss: 0.3646 | LR: 0.005
[829/1429] Loss: 0.184 | LR: 0.005
[830/1429] Loss: 0.1187 | LR: 0.005
[831/1429] Loss: 0.9829 | LR: 0.005
[832/1429] Loss: 0.1688 | LR: 0.005
[833/1429] Loss: 0.255 | LR: 0.005
[834/1429] Loss: 0.7493 | LR: 0.005
[835/1429] Loss: 0.6864 | LR: 0.005
[836/1429] Loss: 0.5916 | LR: 0.005
[837/1429] Loss: 0.4328 | LR: 0.005
[838/1429] Loss: 0.1317 | LR: 0.005
[839/1429] Loss: 0.7069 | LR: 0.005
[840/1429] Loss: 0.1146 | LR: 0.005
[841/1429] Loss: 0.6058 | LR: 0.005
[842/1429] Loss: 0.4691 | LR: 0.005
[843/1429] Loss: 0.46 | LR: 0.005
[844/1429] Loss: 0.4157 | LR: 0.005
[845/1429] Loss: 0.3224 | LR: 0.005
[846/1429] Loss: 0.719 | LR: 0.005
[847/1429] Loss: 1.0256 | LR: 0.005
[848/1429] Loss: 0.7278 | LR: 0.005
[849/1429] Loss: 0.3819 | LR: 0.005
[850/1429] Loss: 0.9493 | LR: 0.005
[851/1429] Loss: 0.6519 | LR: 0.005
[852/1429] Loss: 0.5158 | LR: 0.005
[853/1429] Loss: 0.7656 | LR: 0.005
[854/1429] Loss: 0.4156 | LR: 0.005
[855/1429] Loss: 0.8443 | LR: 0.005
[856/1429] Loss: 0.1362 | LR: 0.005
[857/1429] Loss: 0.8114 | LR: 0.005
[858/1429] Loss: 0.6738 | LR: 0.005
[859/1429] Loss: 0.8825 | LR: 0.005
[860/1429] Loss: 0.9954 | LR: 0.005
[861/1429] Loss: 0.6228 | LR: 0.005
[862/1429] Loss: 1.0159 | LR: 0.005
[863/1429] Loss: 0.5461 | LR: 0.005
[864/1429] Loss: 0.2951 | LR: 0.005
[865/1429] Loss: 0.4345 | LR: 0.005
[866/1429] Loss: 0.1805 | LR: 0.005
[867/1429] Loss: 0.5115 | LR: 0.005
[868/1429] Loss: 0.2568 | LR: 0.005
[869/1429] Loss: 0.6115 | LR: 0.005
[870/1429] Loss: 0.164 | LR: 0.005
[871/1429] Loss: 0.7667 | LR: 0.005
[872/1429] Loss: 0.842 | LR: 0.005
[873/1429] Loss: 0.6499 | LR: 0.005
[874/1429] Loss: 0.5831 | LR: 0.005
[875/1429] Loss: 1.0129 | LR: 0.005
[876/1429] Loss: 0.8385 | LR: 0.005
[877/1429] Loss: 0.5184 | LR: 0.005
[878/1429] Loss: 0.1695 | LR: 0.005
[879/1429] Loss: 0.2653 | LR: 0.005
[880/1429] Loss: 0.7641 | LR: 0.005
[881/1429] Loss: 0.8022 | LR: 0.005
[882/1429] Loss: 0.7372 | LR: 0.005
[883/1429] Loss: 0.3817 | LR: 0.005
[884/1429] Loss: 0.7727 | LR: 0.005
[885/1429] Loss: 0.3587 | LR: 0.005
[886/1429] Loss: 1.0661 | LR: 0.005
[887/1429] Loss: 0.6769 | LR: 0.005
[888/1429] Loss: 0.8158 | LR: 0.005
[889/1429] Loss: 0.5181 | LR: 0.005
[890/1429] Loss: 0.1407 | LR: 0.005
[891/1429] Loss: 0.9822 | LR: 0.005
[892/1429] Loss: 0.8828 | LR: 0.005
[893/1429] Loss: 0.7611 | LR: 0.005
[894/1429] Loss: 0.6957 | LR: 0.005
[895/1429] Loss: 1.0735 | LR: 0.005
[896/1429] Loss: 0.6986 | LR: 0.005
[897/1429] Loss: 0.8187 | LR: 0.005
[898/1429] Loss: 0.791 | LR: 0.005
[899/1429] Loss: 0.9663 | LR: 0.005
[900/1429] Loss: 0.2456 | LR: 0.005
[901/1429] Loss: 0.1951 | LR: 0.005
[902/1429] Loss: 0.1296 | LR: 0.005
[903/1429] Loss: 0.3724 | LR: 0.005
[904/1429] Loss: 0.8098 | LR: 0.005
[905/1429] Loss: 1.0926 | LR: 0.005
[906/1429] Loss: 0.3662 | LR: 0.005
[907/1429] Loss: 0.7437 | LR: 0.005
[908/1429] Loss: 1.0394 | LR: 0.005
[909/1429] Loss: 0.8584 | LR: 0.005
[910/1429] Loss: 0.1314 | LR: 0.005
[911/1429] Loss: 0.7839 | LR: 0.005
[912/1429] Loss: 0.5243 | LR: 0.005
[913/1429] Loss: 0.3333 | LR: 0.005
[914/1429] Loss: 0.1344 | LR: 0.005
[915/1429] Loss: 0.6213 | LR: 0.005
[916/1429] Loss: 0.2326 | LR: 0.005
[917/1429] Loss: 0.7654 | LR: 0.005
[918/1429] Loss: 0.2443 | LR: 0.005
[919/1429] Loss: 0.833 | LR: 0.005
[920/1429] Loss: 0.4763 | LR: 0.005
[921/1429] Loss: 0.449 | LR: 0.005
[922/1429] Loss: 0.4604 | LR: 0.005
[923/1429] Loss: 0.2912 | LR: 0.005
[924/1429] Loss: 0.539 | LR: 0.005
[925/1429] Loss: 0.3359 | LR: 0.005
[926/1429] Loss: 0.14 | LR: 0.005
[927/1429] Loss: 0.112 | LR: 0.005
[928/1429] Loss: 0.4217 | LR: 0.005
[929/1429] Loss: 0.7278 | LR: 0.005
[930/1429] Loss: 0.9669 | LR: 0.005
[931/1429] Loss: 0.1709 | LR: 0.005
[932/1429] Loss: 0.4156 | LR: 0.005
[933/1429] Loss: 0.8801 | LR: 0.005
[934/1429] Loss: 0.3154 | LR: 0.005
[935/1429] Loss: 0.2659 | LR: 0.005
[936/1429] Loss: 0.6546 | LR: 0.005
[937/1429] Loss: 0.5023 | LR: 0.005
[938/1429] Loss: 0.3737 | LR: 0.005
[939/1429] Loss: 0.3922 | LR: 0.005
[940/1429] Loss: 0.989 | LR: 0.005
[941/1429] Loss: 0.6634 | LR: 0.005
[942/1429] Loss: 0.3228 | LR: 0.005
[943/1429] Loss: 0.2362 | LR: 0.005
[944/1429] Loss: 0.9461 | LR: 0.005
[945/1429] Loss: 0.6925 | LR: 0.005
[946/1429] Loss: 0.7014 | LR: 0.005
[947/1429] Loss: 0.1557 | LR: 0.005
[948/1429] Loss: 0.3415 | LR: 0.005
[949/1429] Loss: 0.5349 | LR: 0.005
[950/1429] Loss: 0.9608 | LR: 0.005
[951/1429] Loss: 0.5104 | LR: 0.005
[952/1429] Loss: 0.3841 | LR: 0.005
[953/1429] Loss: 0.3651 | LR: 0.005
[954/1429] Loss: 0.1624 | LR: 0.005
[955/1429] Loss: 0.7347 | LR: 0.005
[956/1429] Loss: 0.2686 | LR: 0.005
[957/1429] Loss: 1.0543 | LR: 0.005
[958/1429] Loss: 0.887 | LR: 0.005
[959/1429] Loss: 0.5982 | LR: 0.005
[960/1429] Loss: 0.7962 | LR: 0.005
[961/1429] Loss: 1.062 | LR: 0.005
[962/1429] Loss: 0.4933 | LR: 0.005
[963/1429] Loss: 0.3952 | LR: 0.005
[964/1429] Loss: 0.8893 | LR: 0.005
[965/1429] Loss: 0.5563 | LR: 0.005
[966/1429] Loss: 0.5954 | LR: 0.005
[967/1429] Loss: 0.9022 | LR: 0.005
[968/1429] Loss: 0.3679 | LR: 0.005
[969/1429] Loss: 0.6783 | LR: 0.005
[970/1429] Loss: 0.7472 | LR: 0.005
[971/1429] Loss: 0.4668 | LR: 0.005
[972/1429] Loss: 0.5485 | LR: 0.005
[973/1429] Loss: 0.5694 | LR: 0.005
[974/1429] Loss: 0.4929 | LR: 0.005
[975/1429] Loss: 0.1136 | LR: 0.005
[976/1429] Loss: 0.5479 | LR: 0.005
[977/1429] Loss: 0.1211 | LR: 0.005
[978/1429] Loss: 0.6972 | LR: 0.005
[979/1429] Loss: 0.8368 | LR: 0.005
[980/1429] Loss: 0.7309 | LR: 0.005
[981/1429] Loss: 1.0512 | LR: 0.005
[982/1429] Loss: 0.8449 | LR: 0.005
[983/1429] Loss: 0.695 | LR: 0.005
[984/1429] Loss: 0.586 | LR: 0.005
[985/1429] Loss: 0.5516 | LR: 0.005
[986/1429] Loss: 0.6423 | LR: 0.005
[987/1429] Loss: 0.3393 | LR: 0.005
[988/1429] Loss: 0.8462 | LR: 0.005
[989/1429] Loss: 0.888 | LR: 0.005
[990/1429] Loss: 0.1195 | LR: 0.005
[991/1429] Loss: 0.2685 | LR: 0.005
[992/1429] Loss: 0.7769 | LR: 0.005
[993/1429] Loss: 0.497 | LR: 0.005
[994/1429] Loss: 1.0625 | LR: 0.005
[995/1429] Loss: 0.6113 | LR: 0.005
[996/1429] Loss: 0.4698 | LR: 0.005
[997/1429] Loss: 0.1147 | LR: 0.005
[998/1429] Loss: 0.8392 | LR: 0.005
[999/1429] Loss: 0.1132 | LR: 0.005
[1000/1429] Loss: 0.948 | LR: 0.005
[1001/1429] Loss: 0.8026 | LR: 0.005
[1002/1429] Loss: 0.6388 | LR: 0.005
[1003/1429] Loss: 0.8088 | LR: 0.005
[1004/1429] Loss: 0.5087 | LR: 0.005
[1005/1429] Loss: 0.9199 | LR: 0.005
[1006/1429] Loss: 0.7061 | LR: 0.005
[1007/1429] Loss: 0.5554 | LR: 0.005
[1008/1429] Loss: 0.9329 | LR: 0.005
[1009/1429] Loss: 0.8181 | LR: 0.005
[1010/1429] Loss: 0.5721 | LR: 0.005
[1011/1429] Loss: 1.085 | LR: 0.005
[1012/1429] Loss: 0.9967 | LR: 0.005
[1013/1429] Loss: 0.8341 | LR: 0.005
[1014/1429] Loss: 0.1822 | LR: 0.005
[1015/1429] Loss: 0.4029 | LR: 0.005
[1016/1429] Loss: 0.6107 | LR: 0.005
[1017/1429] Loss: 0.8861 | LR: 0.005
[1018/1429] Loss: 0.9386 | LR: 0.005
[1019/1429] Loss: 0.5888 | LR: 0.005
[1020/1429] Loss: 0.8969 | LR: 0.005
[1021/1429] Loss: 0.3698 | LR: 0.005
[1022/1429] Loss: 0.2458 | LR: 0.005
[1023/1429] Loss: 0.6681 | LR: 0.005
[1024/1429] Loss: 0.3912 | LR: 0.005
[1025/1429] Loss: 0.274 | LR: 0.005
[1026/1429] Loss: 0.8651 | LR: 0.005
[1027/1429] Loss: 0.1131 | LR: 0.005
[1028/1429] Loss: 0.9992 | LR: 0.005
[1029/1429] Loss: 0.5387 | LR: 0.005
[1030/1429] Loss: 0.4122 | LR: 0.005
[1031/1429] Loss: 0.3955 | LR: 0.005
[1032/1429] Loss: 0.7233 | LR: 0.005
[1033/1429] Loss: 1.0651 | LR: 0.005
[1034/1429] Loss: 0.3678 | LR: 0.005
[1035/1429] Loss: 0.1524 | LR: 0.005
[1036/1429] Loss: 0.3309 | LR: 0.005
[1037/1429] Loss: 0.2303 | LR: 0.005
[1038/1429] Loss: 0.3038 | LR: 0.005
[1039/1429] Loss: 0.5731 | LR: 0.005
[1040/1429] Loss: 0.4794 | LR: 0.005
[1041/1429] Loss: 0.375 | LR: 0.005
[1042/1429] Loss: 0.9464 | LR: 0.005
[1043/1429] Loss: 1.0595 | LR: 0.005
[1044/1429] Loss: 0.7625 | LR: 0.005
[1045/1429] Loss: 0.5751 | LR: 0.005
[1046/1429] Loss: 0.4619 | LR: 0.005
[1047/1429] Loss: 1.0261 | LR: 0.005
[1048/1429] Loss: 0.4401 | LR: 0.005
[1049/1429] Loss: 0.8233 | LR: 0.005
[1050/1429] Loss: 0.8517 | LR: 0.005
[1051/1429] Loss: 0.4149 | LR: 0.005
[1052/1429] Loss: 0.1224 | LR: 0.005
[1053/1429] Loss: 0.4199 | LR: 0.005
[1054/1429] Loss: 0.2709 | LR: 0.005
[1055/1429] Loss: 0.6119 | LR: 0.005
[1056/1429] Loss: 0.6673 | LR: 0.005
[1057/1429] Loss: 0.3358 | LR: 0.005
[1058/1429] Loss: 0.9731 | LR: 0.005
[1059/1429] Loss: 0.168 | LR: 0.005
[1060/1429] Loss: 0.5345 | LR: 0.005
[1061/1429] Loss: 0.3905 | LR: 0.005
[1062/1429] Loss: 0.7933 | LR: 0.005
[1063/1429] Loss: 0.8109 | LR: 0.005
[1064/1429] Loss: 0.4446 | LR: 0.005
[1065/1429] Loss: 0.5095 | LR: 0.005
[1066/1429] Loss: 0.4813 | LR: 0.005
[1067/1429] Loss: 0.8834 | LR: 0.005
[1068/1429] Loss: 0.6641 | LR: 0.005
[1069/1429] Loss: 0.4282 | LR: 0.005
[1070/1429] Loss: 0.5993 | LR: 0.005
[1071/1429] Loss: 0.2972 | LR: 0.005
[1072/1429] Loss: 0.2514 | LR: 0.005
[1073/1429] Loss: 0.9169 | LR: 0.005
[1074/1429] Loss: 0.8252 | LR: 0.005
[1075/1429] Loss: 0.7136 | LR: 0.005
[1076/1429] Loss: 0.385 | LR: 0.005
[1077/1429] Loss: 0.8327 | LR: 0.005
[1078/1429] Loss: 1.056 | LR: 0.005
[1079/1429] Loss: 0.8867 | LR: 0.005
[1080/1429] Loss: 1.0076 | LR: 0.005
[1081/1429] Loss: 0.4426 | LR: 0.005
[1082/1429] Loss: 1.0633 | LR: 0.005
[1083/1429] Loss: 0.9205 | LR: 0.005
[1084/1429] Loss: 0.9714 | LR: 0.005
[1085/1429] Loss: 0.1144 | LR: 0.005
[1086/1429] Loss: 0.2315 | LR: 0.005
[1087/1429] Loss: 0.1675 | LR: 0.005
[1088/1429] Loss: 1.0255 | LR: 0.005
[1089/1429] Loss: 0.7456 | LR: 0.005
[1090/1429] Loss: 0.4128 | LR: 0.005
[1091/1429] Loss: 0.8687 | LR: 0.005
[1092/1429] Loss: 0.8775 | LR: 0.005
[1093/1429] Loss: 0.716 | LR: 0.005
[1094/1429] Loss: 0.3709 | LR: 0.005
[1095/1429] Loss: 0.3531 | LR: 0.005
[1096/1429] Loss: 0.1703 | LR: 0.005
[1097/1429] Loss: 0.8098 | LR: 0.005
[1098/1429] Loss: 0.7679 | LR: 0.005
[1099/1429] Loss: 0.4714 | LR: 0.005
[1100/1429] Loss: 0.4985 | LR: 0.005
[1101/1429] Loss: 0.2579 | LR: 0.005
[1102/1429] Loss: 1.0097 | LR: 0.005
[1103/1429] Loss: 0.7648 | LR: 0.005
[1104/1429] Loss: 0.9981 | LR: 0.005
[1105/1429] Loss: 0.5127 | LR: 0.005
[1106/1429] Loss: 0.6083 | LR: 0.005
[1107/1429] Loss: 1.0025 | LR: 0.005
[1108/1429] Loss: 0.3117 | LR: 0.005
[1109/1429] Loss: 0.6549 | LR: 0.005
[1110/1429] Loss: 0.7953 | LR: 0.005
[1111/1429] Loss: 0.4102 | LR: 0.005
[1112/1429] Loss: 0.9506 | LR: 0.005
[1113/1429] Loss: 0.3007 | LR: 0.005
[1114/1429] Loss: 0.7177 | LR: 0.005
[1115/1429] Loss: 0.6142 | LR: 0.005
[1116/1429] Loss: 0.7792 | LR: 0.005
[1117/1429] Loss: 0.9868 | LR: 0.005
[1118/1429] Loss: 0.466 | LR: 0.005
[1119/1429] Loss: 0.8466 | LR: 0.005
[1120/1429] Loss: 0.9633 | LR: 0.005
[1121/1429] Loss: 0.3358 | LR: 0.005
[1122/1429] Loss: 0.3874 | LR: 0.005
[1123/1429] Loss: 0.1782 | LR: 0.005
[1124/1429] Loss: 0.7528 | LR: 0.005
[1125/1429] Loss: 0.6785 | LR: 0.005
[1126/1429] Loss: 0.2996 | LR: 0.005
[1127/1429] Loss: 0.4134 | LR: 0.005
[1128/1429] Loss: 0.8705 | LR: 0.005
[1129/1429] Loss: 0.6163 | LR: 0.005
[1130/1429] Loss: 0.1549 | LR: 0.005
[1131/1429] Loss: 0.4594 | LR: 0.005
[1132/1429] Loss: 0.5989 | LR: 0.005
[1133/1429] Loss: 1.0595 | LR: 0.005
[1134/1429] Loss: 0.8858 | LR: 0.005
[1135/1429] Loss: 0.4083 | LR: 0.005
[1136/1429] Loss: 0.8669 | LR: 0.005
[1137/1429] Loss: 0.877 | LR: 0.005
[1138/1429] Loss: 0.4237 | LR: 0.005
[1139/1429] Loss: 0.5445 | LR: 0.005
[1140/1429] Loss: 0.4714 | LR: 0.005
[1141/1429] Loss: 0.3699 | LR: 0.005
[1142/1429] Loss: 0.2383 | LR: 0.005
[1143/1429] Loss: 0.1345 | LR: 0.005
[1144/1429] Loss: 0.347 | LR: 0.005
[1145/1429] Loss: 0.9709 | LR: 0.005
[1146/1429] Loss: 0.148 | LR: 0.005
[1147/1429] Loss: 1.0847 | LR: 0.005
[1148/1429] Loss: 0.4998 | LR: 0.005
[1149/1429] Loss: 0.9752 | LR: 0.005
[1150/1429] Loss: 0.4047 | LR: 0.005
[1151/1429] Loss: 0.3191 | LR: 0.005
[1152/1429] Loss: 0.1798 | LR: 0.005
[1153/1429] Loss: 0.7682 | LR: 0.005
[1154/1429] Loss: 0.1533 | LR: 0.005
[1155/1429] Loss: 0.1721 | LR: 0.005
[1156/1429] Loss: 0.9578 | LR: 0.005
[1157/1429] Loss: 0.2742 | LR: 0.005
[1158/1429] Loss: 0.914 | LR: 0.005
[1159/1429] Loss: 0.6153 | LR: 0.005
[1160/1429] Loss: 0.613 | LR: 0.005
[1161/1429] Loss: 0.5057 | LR: 0.005
[1162/1429] Loss: 0.8969 | LR: 0.005
[1163/1429] Loss: 0.3978 | LR: 0.005
[1164/1429] Loss: 0.1211 | LR: 0.005
[1165/1429] Loss: 0.6971 | LR: 0.005
[1166/1429] Loss: 0.4282 | LR: 0.005
[1167/1429] Loss: 1.0183 | LR: 0.005
[1168/1429] Loss: 0.4644 | LR: 0.005
[1169/1429] Loss: 0.8853 | LR: 0.005
[1170/1429] Loss: 1.0831 | LR: 0.005
[1171/1429] Loss: 0.5229 | LR: 0.005
[1172/1429] Loss: 0.4019 | LR: 0.005
[1173/1429] Loss: 1.0217 | LR: 0.005
[1174/1429] Loss: 0.9007 | LR: 0.005
[1175/1429] Loss: 0.6521 | LR: 0.005
[1176/1429] Loss: 0.3634 | LR: 0.005
[1177/1429] Loss: 0.8946 | LR: 0.005
[1178/1429] Loss: 0.2439 | LR: 0.005
[1179/1429] Loss: 0.3686 | LR: 0.005
[1180/1429] Loss: 0.4789 | LR: 0.005
[1181/1429] Loss: 0.8086 | LR: 0.005
[1182/1429] Loss: 0.8617 | LR: 0.005
[1183/1429] Loss: 0.6767 | LR: 0.005
[1184/1429] Loss: 0.9198 | LR: 0.005
[1185/1429] Loss: 0.4391 | LR: 0.005
[1186/1429] Loss: 0.751 | LR: 0.005
[1187/1429] Loss: 0.1129 | LR: 0.005
[1188/1429] Loss: 1.0304 | LR: 0.005
[1189/1429] Loss: 0.5524 | LR: 0.005
[1190/1429] Loss: 0.4912 | LR: 0.005
[1191/1429] Loss: 0.3594 | LR: 0.005
[1192/1429] Loss: 0.9015 | LR: 0.005
[1193/1429] Loss: 0.3452 | LR: 0.005
[1194/1429] Loss: 0.4921 | LR: 0.005
[1195/1429] Loss: 0.8056 | LR: 0.005
[1196/1429] Loss: 0.4137 | LR: 0.005
[1197/1429] Loss: 0.7676 | LR: 0.005
[1198/1429] Loss: 0.3997 | LR: 0.005
[1199/1429] Loss: 0.8085 | LR: 0.005
[1200/1429] Loss: 0.881 | LR: 0.005
[1201/1429] Loss: 0.4852 | LR: 0.005
[1202/1429] Loss: 1.0201 | LR: 0.005
[1203/1429] Loss: 1.0383 | LR: 0.005
[1204/1429] Loss: 0.4675 | LR: 0.005
[1205/1429] Loss: 0.5177 | LR: 0.005
[1206/1429] Loss: 0.6348 | LR: 0.005
[1207/1429] Loss: 0.331 | LR: 0.005
[1208/1429] Loss: 0.6476 | LR: 0.005
[1209/1429] Loss: 1.0635 | LR: 0.005
[1210/1429] Loss: 0.3827 | LR: 0.005
[1211/1429] Loss: 0.3673 | LR: 0.005
[1212/1429] Loss: 0.3463 | LR: 0.005
[1213/1429] Loss: 0.9746 | LR: 0.005
[1214/1429] Loss: 0.8322 | LR: 0.005
[1215/1429] Loss: 0.6874 | LR: 0.005
[1216/1429] Loss: 0.9602 | LR: 0.005
[1217/1429] Loss: 0.7516 | LR: 0.005
[1218/1429] Loss: 0.8425 | LR: 0.005
[1219/1429] Loss: 0.5517 | LR: 0.005
[1220/1429] Loss: 0.2163 | LR: 0.005
[1221/1429] Loss: 0.3159 | LR: 0.005
[1222/1429] Loss: 0.986 | LR: 0.005
[1223/1429] Loss: 0.661 | LR: 0.005
[1224/1429] Loss: 0.4148 | LR: 0.005
[1225/1429] Loss: 0.2393 | LR: 0.005
[1226/1429] Loss: 0.2692 | LR: 0.005
[1227/1429] Loss: 0.8443 | LR: 0.005
[1228/1429] Loss: 0.7223 | LR: 0.005
[1229/1429] Loss: 0.1946 | LR: 0.005
[1230/1429] Loss: 1.0526 | LR: 0.005
[1231/1429] Loss: 0.3604 | LR: 0.005
[1232/1429] Loss: 0.2545 | LR: 0.005
[1233/1429] Loss: 0.1106 | LR: 0.005
[1234/1429] Loss: 0.5761 | LR: 0.005
[1235/1429] Loss: 0.3559 | LR: 0.005
[1236/1429] Loss: 0.1251 | LR: 0.005
[1237/1429] Loss: 0.7703 | LR: 0.005
[1238/1429] Loss: 0.3073 | LR: 0.005
[1239/1429] Loss: 0.2542 | LR: 0.005
[1240/1429] Loss: 0.5425 | LR: 0.005
[1241/1429] Loss: 0.4491 | LR: 0.005
[1242/1429] Loss: 0.2419 | LR: 0.005
[1243/1429] Loss: 0.2792 | LR: 0.005
[1244/1429] Loss: 0.473 | LR: 0.005
[1245/1429] Loss: 0.2837 | LR: 0.005
[1246/1429] Loss: 0.5625 | LR: 0.005
[1247/1429] Loss: 0.8657 | LR: 0.005
[1248/1429] Loss: 0.2192 | LR: 0.005
[1249/1429] Loss: 1.0293 | LR: 0.005
[1250/1429] Loss: 0.5054 | LR: 0.005
[1251/1429] Loss: 0.687 | LR: 0.005
[1252/1429] Loss: 0.328 | LR: 0.005
[1253/1429] Loss: 0.9026 | LR: 0.005
[1254/1429] Loss: 1.0132 | LR: 0.005
[1255/1429] Loss: 0.415 | LR: 0.005
[1256/1429] Loss: 0.2663 | LR: 0.005
[1257/1429] Loss: 0.3026 | LR: 0.005
[1258/1429] Loss: 0.7678 | LR: 0.005
[1259/1429] Loss: 0.4133 | LR: 0.005
[1260/1429] Loss: 0.6944 | LR: 0.005
[1261/1429] Loss: 0.9189 | LR: 0.005
[1262/1429] Loss: 0.7828 | LR: 0.005
[1263/1429] Loss: 0.1259 | LR: 0.005
[1264/1429] Loss: 0.2419 | LR: 0.005
[1265/1429] Loss: 0.2149 | LR: 0.005
[1266/1429] Loss: 0.4144 | LR: 0.005
[1267/1429] Loss: 0.9987 | LR: 0.005
[1268/1429] Loss: 0.1318 | LR: 0.005
[1269/1429] Loss: 0.3376 | LR: 0.005
[1270/1429] Loss: 0.1621 | LR: 0.005
[1271/1429] Loss: 0.9304 | LR: 0.005
[1272/1429] Loss: 0.4809 | LR: 0.005
[1273/1429] Loss: 0.1638 | LR: 0.005
[1274/1429] Loss: 0.6012 | LR: 0.005
[1275/1429] Loss: 0.523 | LR: 0.005
[1276/1429] Loss: 0.3491 | LR: 0.005
[1277/1429] Loss: 0.2471 | LR: 0.005
[1278/1429] Loss: 0.5353 | LR: 0.005
[1279/1429] Loss: 0.213 | LR: 0.005
[1280/1429] Loss: 1.0464 | LR: 0.005
[1281/1429] Loss: 0.1019 | LR: 0.005
[1282/1429] Loss: 0.9242 | LR: 0.005
[1283/1429] Loss: 0.779 | LR: 0.005
[1284/1429] Loss: 0.5295 | LR: 0.005
[1285/1429] Loss: 0.1278 | LR: 0.005
[1286/1429] Loss: 0.965 | LR: 0.005
[1287/1429] Loss: 0.8706 | LR: 0.005
[1288/1429] Loss: 0.7362 | LR: 0.005
[1289/1429] Loss: 0.6352 | LR: 0.005
[1290/1429] Loss: 0.852 | LR: 0.005
[1291/1429] Loss: 0.6701 | LR: 0.005
[1292/1429] Loss: 0.7099 | LR: 0.005
[1293/1429] Loss: 0.4676 | LR: 0.005
[1294/1429] Loss: 0.5609 | LR: 0.005
[1295/1429] Loss: 0.1033 | LR: 0.005
[1296/1429] Loss: 0.3923 | LR: 0.005
[1297/1429] Loss: 0.9278 | LR: 0.005
[1298/1429] Loss: 0.3868 | LR: 0.005
[1299/1429] Loss: 1.0722 | LR: 0.005
[1300/1429] Loss: 0.176 | LR: 0.005
[1301/1429] Loss: 0.6478 | LR: 0.005
[1302/1429] Loss: 1.0215 | LR: 0.005
[1303/1429] Loss: 0.1071 | LR: 0.005
[1304/1429] Loss: 0.7791 | LR: 0.005
[1305/1429] Loss: 0.5085 | LR: 0.005
[1306/1429] Loss: 0.2765 | LR: 0.005
[1307/1429] Loss: 0.8444 | LR: 0.005
[1308/1429] Loss: 0.6569 | LR: 0.005
[1309/1429] Loss: 0.2587 | LR: 0.005
[1310/1429] Loss: 0.9419 | LR: 0.005
[1311/1429] Loss: 1.0903 | LR: 0.005
[1312/1429] Loss: 0.7847 | LR: 0.005
[1313/1429] Loss: 0.7498 | LR: 0.005
[1314/1429] Loss: 0.5508 | LR: 0.005
[1315/1429] Loss: 0.5588 | LR: 0.005
[1316/1429] Loss: 0.1789 | LR: 0.005
[1317/1429] Loss: 1.0711 | LR: 0.005
[1318/1429] Loss: 0.8817 | LR: 0.005
[1319/1429] Loss: 0.4759 | LR: 0.005
[1320/1429] Loss: 0.6177 | LR: 0.005
[1321/1429] Loss: 0.5402 | LR: 0.005
[1322/1429] Loss: 1.0272 | LR: 0.005
[1323/1429] Loss: 0.2 | LR: 0.005
[1324/1429] Loss: 0.5009 | LR: 0.005
[1325/1429] Loss: 0.657 | LR: 0.005
[1326/1429] Loss: 0.9115 | LR: 0.005
[1327/1429] Loss: 0.977 | LR: 0.005
[1328/1429] Loss: 0.1121 | LR: 0.005
[1329/1429] Loss: 0.5473 | LR: 0.005
[1330/1429] Loss: 0.9553 | LR: 0.005
[1331/1429] Loss: 0.8376 | LR: 0.005
[1332/1429] Loss: 0.2675 | LR: 0.005
[1333/1429] Loss: 0.2169 | LR: 0.005
[1334/1429] Loss: 0.6667 | LR: 0.005
[1335/1429] Loss: 0.6445 | LR: 0.005
[1336/1429] Loss: 0.4023 | LR: 0.005
[1337/1429] Loss: 0.4018 | LR: 0.005
